Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason
8942-JMZL,No,51,84,202.6,0,0,No,no,0,0,5,No,6,TX,342-1099,Male,49,No,No,No,0,Yes,One Year,Credit Card,54,2733,,
9094-UTHL,No,27,89,218.4,0,0,No,no,0,0,5,Yes,0,UT,413-1269,Female,67,No,Yes,No,0,Yes,One Year,Direct Debit,25,672,,
4632-CGSN,No,55,335,767.4,0,0,No,no,0,0,5,Yes,0,NM,340-3182,Male,84,No,Yes,No,0,No,One Year,Direct Debit,56,3069,,
0960-QPOZ,No,30,92,274.4,0,0,No,no,0,0,3,Yes,0,SC,377-8608,Female,34,No,No,No,0,No,Two Year,Direct Debit,32,968,,
7908-ECDM,No,44,235,666.2,0,0,No,no,0,0,2,Yes,0,NC,417-3676,Female,61,No,No,No,0,Yes,One Year,Paper Check,73,3245,,
1716-QOYE,No,63,272,1003.7,0,0,No,no,0,0,14,Yes,0,WV,417-6774,Female,60,No,No,No,0,Yes,Two Year,Paper Check,41,2574,,
5515-YTMC,No,48,129,336,0,0,No,no,0,0,0,No,0,RI,411-9554,Male,68,No,Yes,No,0,No,Two Year,Direct Debit,15,701,,
2693-LNVQ,No,19,89,267.6,0,0,No,no,0,0,6,No,9,NH,420-3192,Female,65,No,Yes,No,0,No,One Year,Paper Check,45,870,,
8543-ZKUD,No,71,507,1071.9,213,702.9,Yes,yes,0,0,0,No,0,MA,343-7734,Female,33,No,No,No,0,No,Two Year,Credit Card,15,1076,,
3038-IFZO,No,58,280,635.2,0,0,No,no,0,0,11,Yes,0,OK,344-6495,Male,48,No,No,No,0,No,Two Year,Direct Debit,21,1225,,
9537-XRFN,No,20,105,284.1,0,0,No,no,0,0,1,Yes,0,WY,337-7501,Male,72,No,Yes,No,0,No,One Year,Direct Debit,69,1404,,
7085-YIYR,No,21,31,82.5,0,0,No,no,0,0,6,Yes,0,SD,339-3049,Male,76,No,Yes,No,0,No,One Year,Direct Debit,36,750,,
1553-ODVJ,No,14,51,154.4,0,0,No,no,0,0,1,Yes,0,AL,361-7998,Male,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,25,348,,
2815-CHSQ,No,5,31,77.5,30,52.5,Yes,yes,0,0,21,Yes,0,VT,355-4842,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,26,125,,
8102-VTHV,No,6,31,70.3,0,0,No,no,0,0,10,No,0,MT,387-6440,Female,32,No,No,No,0,No,Month-to-Month,Paper Check,22,131,,
9039-AQSW,No,10,19,48.7,0,0,No,no,0,0,3,Yes,0,MN,369-2625,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,30,295,,
2875-MMJS,No,68,115,406.4,0,0,No,no,0,0,30,Yes,0,MI,370-8463,Female,24,Yes,No,No,0,No,Month-to-Month,Paper Check,20,1381,,
9187-XWPM,No,23,146,375.5,0,0,No,no,0,0,3,Yes,0,SD,412-1194,Female,68,No,Yes,No,0,No,One Year,Credit Card,42,994,,
9472-TSCB,No,21,72,146.3,0,0,No,no,0,0,4,Yes,0,MI,355-9508,Female,34,No,No,No,0,No,Month-to-Month,Direct Debit,29,610,,
9312-GZYT,No,33,309,528.4,0,0,No,no,0,0,21,Yes,0,NE,335-1838,Male,26,Yes,No,No,0,Yes,One Year,Paper Check,38,1257,,
6227-SNVZ,No,22,99,201.2,0,0,No,no,0,0,4,No,41,WI,355-6930,Male,49,No,No,No,0,Yes,One Year,Credit Card,40,898,,
3512-FPBK,No,6,27,57.2,0,0,No,no,0,0,10,Yes,0,CT,387-5860,Female,82,No,Yes,No,0,No,One Year,Direct Debit,55,346,,
1241-KOAE,No,11,41,100.7,0,0,No,no,0,0,0,No,0,WI,343-2605,Female,42,No,No,No,0,No,Month-to-Month,Credit Card,10,107,,
7271-CUUY,No,1,5,9,0,0,No,no,0,0,0,No,0,IN,350-6759,Male,47,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
7720-YDVK,No,34,189,545.6,0,0,No,no,0,0,1,Yes,0,AR,346-9317,Male,78,No,Yes,No,0,Yes,One Year,Direct Debit,47,1591,,
8228-YLSA,No,23,83,209.4,0,0,No,no,0,0,5,No,74,MD,330-1835,Male,37,No,No,No,0,No,One Year,Direct Debit,28,656,,
1618-FDFU,No,4,12,47.3,0,0,No,no,0,0,1,Yes,0,RI,329-7347,Male,53,No,No,No,0,Yes,Month-to-Month,Direct Debit,42,166,,
8559-MXDG,No,68,268,749.6,0,0,No,no,0,0,4,Yes,0,IA,360-6868,Female,47,No,No,No,0,Yes,Two Year,Credit Card,40,2732,,
0962-ASPG,No,27,141,380.7,0,0,No,no,0,0,2,Yes,0,IN,336-3819,Male,58,No,No,No,0,Yes,Two Year,Credit Card,44,1198,,
0844-OQDF,No,47,145,374.1,0,0,No,no,0,0,2,No,23,SD,413-5310,Male,49,No,No,No,0,Yes,One Year,Credit Card,30,1425,,
6776-WWYB,No,1,3,8,0,0,No,no,0,0,0,No,0,MN,366-7912,Female,37,No,No,No,0,No,Month-to-Month,Direct Debit,11,11,,
6578-HKVT,No,21,61,148.3,0,0,No,no,0,0,2,Yes,0,TX,399-8845,Female,39,No,No,No,0,No,Month-to-Month,Direct Debit,53,1125,,
2109-RYXQ,No,43,99,297.8,0,0,No,no,0,0,7,Yes,0,VA,368-2583,Female,27,Yes,No,No,0,Yes,Two Year,Credit Card,72,3047,,
9347-JEXQ,No,5,23,49.3,0,0,No,no,0,0,3,Yes,0,MA,360-6309,Female,65,No,Yes,No,0,No,One Year,Direct Debit,38,188,,
6820-PZJK,No,52,395,671.7,0,0,No,no,0,0,8,Yes,0,MA,332-2462,Male,25,Yes,No,No,0,No,One Year,Credit Card,39,2030,,
6796-NKTW,No,68,445,1089.5,0,0,No,no,0,0,0,No,0,GA,381-9196,Male,48,No,No,No,0,No,Two Year,Credit Card,12,797,,
6634-FVNB,No,35,144,424.4,70,329,Yes,yes,0,0,5,No,55,SD,413-9269,Male,68,No,Yes,No,0,No,Month-to-Month,Credit Card,50,1758,,
1446-DSQR,No,71,272,710.7,0,0,No,no,0,0,4,Yes,0,WY,403-7775,Female,61,No,No,No,0,Yes,Two Year,Direct Debit,25,1805,,
8378-GLUW,No,1,3,8,0,0,No,no,0,0,5,Yes,0,VA,360-2479,Male,43,No,No,No,0,No,Month-to-Month,Direct Debit,26,26,,
1058-FHDZ,No,9,32,78.2,0,0,No,no,0,0,6,Yes,0,OR,394-3791,Female,30,No,No,No,0,No,One Year,Credit Card,19,167,,
1073-GKTJ,No,70,113,278.2,0,0,No,no,0,0,9,Yes,0,VA,384-2632,Male,66,No,Yes,No,0,No,Two Year,Direct Debit,33,2319,,
1562-NIHI,No,50,180,350.2,0,0,No,no,0,0,36,Yes,0,ME,359-8466,Female,29,Yes,No,No,0,No,Month-to-Month,Credit Card,49,2468,,
7833-BSMJ,No,11,39,106.2,0,0,No,no,0,0,1,Yes,0,AL,331-8909,Female,72,No,Yes,No,0,No,One Year,Direct Debit,29,304,,
3427-ESBK,No,18,64,160.1,0,0,No,no,0,0,6,Yes,0,AZ,362-2314,Female,84,No,Yes,No,0,Yes,One Year,Credit Card,48,847,,
8146-GDHD,No,8,24,84.3,0,0,No,no,0,0,0,No,0,MT,387-5453,Female,34,No,No,No,0,No,One Year,Credit Card,10,81,,
6382-GKJC,No,47,379,745.7,0,0,No,no,0,0,11,Yes,0,AL,380-3437,Male,30,No,No,No,0,Yes,One Year,Credit Card,34,1593,,
0507-BEOA,No,70,383,976.5,0,0,No,no,0,0,1,Yes,0,WA,333-2611,Female,67,No,Yes,No,0,Yes,Two Year,Direct Debit,47,3248,,
9904-EVDV,No,38,176,526.6,0,0,No,no,0,0,18,Yes,0,OR,409-8814,Female,20,Yes,No,No,0,No,Month-to-Month,Credit Card,47,1762,,
2873-YKWT,No,33,79,301.4,0,0,No,no,0,0,3,No,5,GA,343-6940,Female,74,No,Yes,No,0,No,One Year,Direct Debit,23,773,,
9842-LZDR,No,73,326,943.5,0,0,No,no,0,0,4,Yes,0,MN,361-9923,Female,57,No,No,No,0,Yes,Two Year,Credit Card,56,4087,,
7116-ZHQM,No,65,130,323.9,0,0,No,no,0,0,0,No,0,IN,376-4300,Male,48,No,No,No,0,No,One Year,Credit Card,11,741,,
2342-IECV,No,43,234,427.2,0,0,No,no,0,0,0,No,0,SC,349-6567,Female,42,No,No,No,0,No,One Year,Credit Card,7,296,,
2874-GJCM,No,1,8,15,0,0,No,no,0,0,11,Yes,0,VA,333-7749,Female,69,No,Yes,No,0,No,One Year,Direct Debit,41,41,,
0792-XLYQ,No,67,197,402.1,0,0,No,no,0,0,0,No,0,VT,375-2165,Female,28,Yes,No,No,0,No,Two Year,Direct Debit,13,859,,
9882-RJVV,No,22,140,243.9,0,0,No,no,0,0,7,No,26,AZ,400-6999,Female,46,No,No,No,0,No,Month-to-Month,Direct Debit,18,393,,
4588-VLVH,No,66,172,530.4,0,0,No,no,0,0,2,Yes,0,FL,420-7823,Female,74,No,Yes,No,0,Yes,One Year,Direct Debit,37,2458,,
3693-MZXP,No,36,81,217.7,0,0,No,no,0,0,3,Yes,0,AK,366-5241,Male,55,No,No,No,0,Yes,Two Year,Credit Card,39,1403,,
6254-LMFV,No,15,49,183.3,60,151.5,Yes,yes,0,0,24,Yes,0,AR,413-3412,Male,29,Yes,No,No,0,No,One Year,Credit Card,22,338,,
2757-NSCZ,No,6,45,70.9,0,0,No,no,0,0,9,Yes,0,AR,406-2752,Female,69,No,Yes,No,0,No,One Year,Direct Debit,43,274,,
9653-TWSS,Yes,16,32,98.6,64,180.8,Yes,yes,0,0,7,Yes,0,CA,343-6374,Female,75,No,Yes,No,0,No,One Year,Direct Debit,23,377,,
0965-KMMB,No,65,289,583.5,0,0,No,no,0,0,8,Yes,0,NM,385-8730,Male,29,Yes,No,No,0,No,Two Year,Direct Debit,57,3687,,
2061-BJWM,No,41,99,248.2,0,0,No,no,0,0,6,No,56,SC,407-6748,Male,66,No,Yes,No,0,No,One Year,Direct Debit,62,2574,,
6158-OPLT,No,40,93,280.5,0,0,No,no,0,0,0,Yes,0,DE,351-2587,Female,68,No,Yes,No,0,No,Two Year,Direct Debit,39,1579,,
5375-YKLE,No,57,372,858.4,0,0,No,no,0,0,9,Yes,0,OH,421-9752,Male,59,No,No,No,0,Yes,One Year,Credit Card,20,1151,,
6171-SLYU,No,46,76,184.1,0,0,No,no,0,0,0,No,0,MS,356-4001,Female,37,No,No,No,0,No,Two Year,Credit Card,12,547,,
0949-NUGZ,No,18,82,199,0,0,No,no,0,0,4,Yes,0,OK,328-9869,Male,49,No,No,No,0,No,Month-to-Month,Direct Debit,26,477,,
5816-MYCF,No,23,101,234.5,0,0,No,no,0,0,35,No,53,NC,334-1872,Male,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,22,511,,
5303-RXUX,No,1,6,15,0,0,No,no,0,0,0,No,0,MD,350-1040,Female,34,No,No,No,0,No,Month-to-Month,Credit Card,12,12,,
8779-DYAV,No,71,359,635.2,0,0,No,no,0,0,3,Yes,0,KS,369-3214,Male,64,No,No,No,0,Yes,One Year,Credit Card,50,3538,,
7022-GQBI,No,34,85,234.6,0,0,No,no,0,0,0,No,0,NC,383-7689,Prefer not to say,67,No,Yes,No,0,No,One Year,Credit Card,11,380,,
5509-KHCT,Yes,23,105,348.6,23,285.2,Yes,yes,0,0,5,Yes,0,CA,357-1909,Male,43,No,No,No,0,No,Two Year,Credit Card,16,364,,
4648-EIPX,No,56,155,393.6,0,0,No,no,0,0,6,Yes,0,NY,364-3567,Female,48,No,No,No,0,Yes,One Year,Credit Card,39,2214,,
2881-ANSR,No,38,176,569.2,0,0,No,no,0,0,10,Yes,0,AZ,422-4241,Male,28,Yes,No,No,0,No,Month-to-Month,Credit Card,54,2043,,
2617-MCEC,No,43,107,215.2,0,0,No,no,0,0,27,No,15,SD,370-2957,Female,32,No,No,No,0,Yes,One Year,Credit Card,40,1738,,
6109-CIZC,No,1,5,10,0,0,No,no,0,0,3,Yes,0,DC,329-6562,Male,30,No,No,No,0,No,Month-to-Month,Credit Card,13,13,,
3492-CGKS,No,59,326,947.5,118,678.5,Yes,yes,0,0,3,Yes,0,MO,374-7787,Female,56,No,No,No,0,Yes,Two Year,Direct Debit,54,3175,,
9286-UNMO,No,16,40,97.5,0,0,No,no,0,0,1,Yes,0,KS,345-2931,Male,40,No,No,No,0,Yes,One Year,Direct Debit,44,720,,
3709-ULLZ,No,39,150,387.4,0,0,No,no,0,0,4,Yes,0,SD,373-5732,Female,57,No,No,No,0,Yes,One Year,Direct Debit,38,1480,,
6587-HOML,No,73,101,292.1,292,416.1,Yes,yes,0,0,8,Yes,0,OR,332-9460,Male,75,No,Yes,No,0,Yes,Two Year,Direct Debit,23,1698,,
8907-UPKV,No,47,153,375,0,0,No,no,0,0,1,Yes,0,OH,336-9390,Male,63,No,No,No,0,Yes,Two Year,Direct Debit,60,2811,,
3736-CIXZ,No,43,227,557.6,0,0,No,no,0,0,3,No,35,NH,353-3351,Female,49,No,No,No,0,Yes,One Year,Direct Debit,24,1021,,
6431-HEGR,No,45,87,179.8,0,0,No,no,0,0,5,Yes,0,WI,360-4320,Male,54,No,No,No,0,Yes,Month-to-Month,Credit Card,35,1564,,
7778-EERZ,No,27,42,108.6,0,0,No,no,0,0,5,Yes,0,WV,393-4949,Female,53,No,No,No,0,No,Month-to-Month,Direct Debit,55,1480,,
0249-EAZM,No,27,182,381.3,0,0,No,no,0,0,7,Yes,0,MA,401-3156,Male,74,No,Yes,No,0,Yes,One Year,Direct Debit,44,1188,,
6520-ZEFB,No,2,12,26.2,0,0,No,no,0,0,11,Yes,0,MD,338-6283,Female,78,No,Yes,No,0,No,One Year,Direct Debit,23,47,,
8367-IFLE,No,18,97,277,0,0,No,no,0,0,0,No,0,PA,352-9017,Female,46,No,No,No,0,No,Month-to-Month,Credit Card,7,125,,
8380-WLEE,No,41,78,207.5,0,0,No,no,0,0,5,No,56,WI,405-5305,Female,81,No,Yes,No,0,No,One Year,Direct Debit,54,2256,,
6990-OBOA,No,66,541,927.5,0,0,No,no,0,0,8,Yes,0,TN,376-9249,Female,59,No,No,No,0,Yes,Two Year,Credit Card,57,3773,,
6393-PTCD,No,34,149,369.8,0,0,No,no,0,0,10,Yes,0,TX,339-7139,Male,83,No,Yes,No,0,Yes,One Year,Direct Debit,39,1305,,
5182-ABGY,No,33,108,198.2,0,0,No,no,0,0,2,Yes,0,IL,378-1303,Male,71,No,Yes,No,0,Yes,One Year,Direct Debit,35,1167,,
9818-GQKI,No,21,53,165.6,0,0,No,no,0,0,0,No,0,DC,402-5155,Female,47,No,No,No,0,No,One Year,Credit Card,8,171,,
3681-BUFU,No,32,112,284.4,0,0,No,no,0,0,0,No,0,GA,333-5430,Female,45,No,No,No,0,No,One Year,Direct Debit,7,235,,
3083-BWCS,No,12,64,142.3,0,0,No,no,0,0,0,No,0,ID,365-9696,Female,56,No,No,No,0,No,One Year,Credit Card,8,92,,
7900-OZER,No,69,437,895.1,0,0,No,no,0,0,5,No,12,KY,411-7649,Female,48,No,No,No,0,No,One Year,Direct Debit,27,1880,,
9505-OXOJ,No,21,92,255.5,0,0,No,no,0,0,0,No,0,OH,338-4065,Male,66,No,Yes,No,0,No,Two Year,Credit Card,12,247,,
3606-CBXV,No,74,149,370.9,370,688.2,Yes,yes,0,0,0,No,0,WI,421-9401,Male,38,No,No,No,0,No,Two Year,Credit Card,13,963,,
4083-PDHK,No,61,88,243.7,0,0,No,no,0,0,10,Yes,0,IL,343-9658,Male,63,No,No,No,0,Yes,One Year,Direct Debit,58,3520,,
3343-KFWJ,No,44,155,392.4,0,0,No,no,0,0,0,No,0,NV,396-2324,Female,59,No,No,No,0,No,One Year,Direct Debit,9,381,,
9507-FLRG,No,29,147,401.4,0,0,No,no,0,0,9,Yes,0,NE,416-5662,Female,60,No,No,No,0,No,Month-to-Month,Direct Debit,45,1281,,
0520-URXQ,No,51,117,307.2,0,0,No,no,0,0,17,No,0,MS,363-9663,Male,23,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,44,2251,,
5003-CJOF,No,50,226,602.1,0,0,No,no,0,0,11,Yes,0,OR,410-9477,Female,69,No,Yes,No,0,No,One Year,Direct Debit,33,1651,,
8140-XIMK,No,69,384,903.4,138,345,Yes,yes,0,0,8,Yes,0,DE,361-6563,Male,23,Yes,No,No,0,Yes,Two Year,Direct Debit,42,2926,,
9631-OJJQ,No,7,22,44.3,0,0,No,no,0,0,1,Yes,0,MN,355-9581,Female,65,No,Yes,No,0,No,Month-to-Month,Direct Debit,39,285,,
6265-FMAF,No,28,57,168.9,0,0,No,no,0,0,12,No,39,NJ,396-5189,Male,45,No,No,No,0,Yes,One Year,Credit Card,63,1766,,
9958-PPJW,No,43,193,518.5,0,0,No,no,0,0,0,No,0,IN,356-9187,Male,58,No,No,No,0,No,One Year,Credit Card,16,706,,
1104-BZUV,No,11,54,110.4,0,0,No,no,0,0,5,Yes,0,DC,394-5537,Female,30,No,No,No,0,Yes,Month-to-Month,Direct Debit,24,260,,
4733-OIGH,No,55,150,329.7,220,599.5,Yes,yes,0,0,10,Yes,0,MA,408-2712,Female,80,No,Yes,No,0,No,One Year,Direct Debit,28,1515,,
7103-CSDI,No,51,285,460.4,0,0,No,no,0,0,5,Yes,0,ME,404-4486,Male,76,No,Yes,No,0,Yes,One Year,Direct Debit,37,1904,,
5733-ETKZ,No,18,115,295.2,0,0,No,no,0,0,8,Yes,0,AZ,411-4674,Male,27,Yes,No,No,0,No,Month-to-Month,Direct Debit,46,844,,
3026-MKFZ,No,68,326,1092,0,0,No,no,0,0,8,No,69,OR,376-4519,Female,53,No,No,No,0,No,One Year,Direct Debit,37,2521,,
2942-IHPJ,No,73,409,1100.7,0,0,No,no,0,0,10,Yes,0,NE,382-2879,Female,54,No,No,No,0,Yes,Two Year,Credit Card,36,2654,,
6830-VSJJ,No,2,6,20.1,0,0,No,no,0,0,25,Yes,0,MI,420-1383,Male,33,No,No,No,0,Yes,Month-to-Month,Direct Debit,27,61,,
7693-SETA,No,46,264,728.7,0,0,No,no,0,0,0,No,0,PA,383-8848,Male,21,Yes,No,No,0,No,Two Year,Direct Debit,11,513,,
9317-GCZE,No,27,151,372.9,0,0,No,no,0,0,15,Yes,0,MT,387-9301,Female,49,No,No,No,0,Yes,Month-to-Month,Credit Card,18,475,,
3908-VOTS,No,35,74,207.2,0,0,No,no,0,0,0,No,0,NM,399-3164,Male,26,Yes,No,No,0,No,One Year,Direct Debit,13,456,,
4805-MUCJ,No,74,282,965.2,0,0,No,no,0,0,2,Yes,0,OH,385-8997,Male,56,No,No,No,0,Yes,Two Year,Credit Card,38,2843,,
9523-SFTZ,No,35,59,175.9,0,0,No,no,0,0,26,No,9,WY,352-6573,Male,29,Yes,No,No,0,No,Month-to-Month,Direct Debit,39,1383,,
2766-OMGR,No,1,7,16,0,0,No,no,0,0,4,Yes,0,MI,408-3384,Male,63,No,No,No,0,Yes,Month-to-Month,Credit Card,27,27,,
6526-EOUY,No,50,283,749,0,0,No,no,0,0,7,Yes,0,FL,336-2090,Female,81,No,Yes,No,0,No,One Year,Credit Card,45,2229,,
8022-GYIO,No,53,261,580.4,0,0,No,no,0,0,9,Yes,0,AR,343-7242,Female,61,No,No,No,0,Yes,One Year,Credit Card,41,2188,,
5254-BIIO,No,37,201,548.1,259,355.2,Yes,yes,0,0,8,Yes,0,WI,381-5878,Female,57,No,No,No,0,No,Month-to-Month,Direct Debit,51,1856,,
0639-PCDZ,No,51,356,811.3,0,0,No,no,0,0,0,No,0,NM,382-5478,Female,33,No,No,No,0,No,Two Year,Direct Debit,9,480,,
1736-DGPC,No,72,409,1082.2,0,0,No,no,0,0,6,Yes,0,ID,341-1647,Male,50,No,No,No,0,No,Two Year,Direct Debit,49,3551,,
4812-XTNL,No,67,196,465.6,335,837.5,Yes,no,209.4,0,0,No,0,AL,411-4232,Female,51,No,No,No,0,No,One Year,Paper Check,16,1055,,
4770-DUCD,No,22,46,132.9,44,215.6,Yes,no,71.9,0,9,Yes,0,KS,339-2616,Female,83,No,Yes,No,0,Yes,One Year,Paper Check,35,769,,
0800-LBYE,No,60,335,892.6,180,498,Yes,no,249,0,0,Yes,0,SD,327-3850,Male,33,No,No,No,0,Yes,Month-to-Month,Direct Debit,26,1520,,
4248-SNRQ,No,58,332,929.8,58,643.8,Yes,no,214.6,0,0,No,0,OH,405-6189,Female,22,Yes,No,No,0,No,Two Year,Paper Check,9,501,,
5910-JXHX,No,24,110,263.5,48,355.2,Yes,no,88.8,0,2,No,19,MA,418-6737,Female,47,No,No,No,0,Yes,Month-to-Month,Direct Debit,36,851,,
3709-NDFJ,No,30,103,298,60,279,Yes,no,69.8,0,8,Yes,0,AZ,366-2212,Male,38,No,No,No,0,Yes,One Year,Direct Debit,61,1826,,
6541-GZOU,No,29,165,469.2,203,281.3,Yes,no,70.3,0,11,Yes,0,KY,356-1420,Female,24,Yes,No,No,0,Yes,Two Year,Direct Debit,40,1166,,
0559-FZOY,No,2,5,13.3,6,12,Yes,no,2.4,0,0,No,0,DC,343-1323,Male,48,No,No,No,0,No,Month-to-Month,Paper Check,9,17,,
5307-WXKA,No,1,4,7,3,11,Yes,no,2.2,0,14,Yes,0,WA,361-8239,Male,59,No,No,No,0,No,Month-to-Month,Direct Debit,31,31,,
6082-JJBM,No,23,35,93,207,220.8,Yes,no,110.4,0,20,Yes,0,RI,360-3525,Female,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,46,1076,,
6144-SNIQ,No,72,351,1158.8,360,612,Yes,no,153,0,3,No,72,ND,366-8036,Male,80,No,Yes,No,0,Yes,Two Year,Direct Debit,63,4561,,
9920-VGNW,No,70,157,349.5,210,952,Yes,yes,0,0,15,Yes,0,NV,352-8327,Male,25,Yes,No,No,0,No,Two Year,Paper Check,17,1192,,
8778-PUWK,No,64,154,384.2,320,672,Yes,no,134.4,0,3,Yes,0,FL,334-9505,Male,70,No,Yes,No,0,Yes,Two Year,Direct Debit,39,2500,,
8058-VADB,No,73,213,661.1,292,846.8,Yes,no,169.4,0,6,Yes,0,MD,336-5702,Male,31,No,No,No,0,No,One Year,Direct Debit,31,2244,,
0561-NRYA,No,44,348,567.1,220,488.4,Yes,no,244.2,0,0,No,0,AZ,392-2381,Female,45,No,No,No,0,No,Two Year,Paper Check,8,357,,
3010-NSPK,No,16,74,176.1,32,169.6,Yes,no,42.4,0,0,No,0,NE,416-8697,Female,68,No,Yes,No,0,No,One Year,Paper Check,7,110,,
5669-XYTR,No,8,33,56.4,24,50.4,Yes,no,12.6,0,21,Yes,0,IL,379-2514,Male,26,Yes,No,No,0,Yes,Month-to-Month,Paper Check,45,366,,
8624-QKEQ,No,25,89,294.5,100,155,Yes,no,51.7,0,2,No,43,WV,418-6651,Male,54,No,No,No,0,No,Month-to-Month,Paper Check,21,524,,
1305-DISV,No,21,65,184.7,84,170.1,Yes,no,85.1,0,5,Yes,0,MD,331-9293,Female,71,No,Yes,No,0,No,One Year,Direct Debit,53,1090,,
1126-RKLP,No,74,385,1032.7,962,984.2,Yes,no,328.1,0,3,Yes,0,GA,347-1914,Female,54,No,No,No,0,Yes,One Year,Direct Debit,52,3869,,
3182-GANT,No,14,83,183.7,42,179.2,Yes,yes,0,0,6,No,0,MA,355-6560,Female,68,No,Yes,No,0,No,Month-to-Month,Direct Debit,52,740,,
5682-KYOX,No,70,284,770,140,735,Yes,no,183.8,0,24,Yes,0,IN,363-3911,Male,26,Yes,No,No,0,Yes,Two Year,Direct Debit,48,3342,,
7928-UYUZ,No,10,14,40,0,0,No,no,0,0,5,Yes,0,VT,345-1998,Female,46,No,No,No,0,Yes,Two Year,Direct Debit,25,255,,
8426-HADI,No,2,9,25.2,12,28.6,Yes,yes,0,0,13,Yes,0,AL,375-2975,Female,67,No,Yes,No,0,No,Month-to-Month,Direct Debit,30,59,,
6595-WGTV,No,61,98,304.7,122,359.9,Yes,no,90,0,4,Yes,0,RI,366-7360,Male,70,No,Yes,No,0,No,One Year,Direct Debit,38,2305,,
2136-LHZI,No,1,4,10,4,8.2,Yes,no,4.1,0,0,No,0,MD,347-7898,Male,34,No,No,No,0,No,Month-to-Month,Paper Check,13,13,,
9843-UGSQ,Yes,29,113,205.2,116,232,Yes,no,116,0,8,Yes,0,CA,356-5491,Male,31,No,No,No,0,No,Month-to-Month,Paper Check,30,872,,
4426-WYZV,No,71,195,635.3,213,844.9,Yes,no,169,0,0,No,0,AL,373-3251,Female,44,No,No,No,0,No,Two Year,Direct Debit,9,656,,
5832-XBYN,No,34,110,268.3,238,428.4,Yes,no,85.7,0,7,Yes,0,SD,386-1548,Male,62,No,No,No,0,Yes,One Year,Credit Card,49,1658,,
3897-JWBZ,No,70,250,773.7,350,525,Yes,no,131.3,0,6,Yes,0,FL,397-1649,Female,78,No,Yes,No,0,No,Two Year,Credit Card,45,3191,,
3047-XYBO,No,70,306,905.8,350,1225,Yes,yes,0,0,3,Yes,0,MI,366-7247,Female,48,No,No,No,0,No,One Year,Direct Debit,41,2887,,
8300-LSNN,No,69,204,554.1,828,855.6,Yes,no,285.2,0,15,No,45,NM,334-9806,Male,23,Yes,No,No,0,Yes,Two Year,Credit Card,50,3493,,
8863-ZEJG,No,1,6,12,5,9.6,Yes,no,3.2,0,0,No,0,MS,397-9148,Female,46,No,No,No,0,No,Month-to-Month,Credit Card,13,13,,
3629-WHCC,No,19,96,250.7,57,233.7,Yes,no,46.7,0,3,Yes,0,VT,415-4857,Male,83,No,Yes,No,0,Yes,One Year,Credit Card,39,751,,
5576-BXAF,No,59,239,651,472,873.2,Yes,no,436.6,0,24,Yes,0,NE,354-7314,Male,21,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,54,3221,,
5045-DOLZ,No,56,67,224.4,168,369.6,Yes,no,123.2,0,1,Yes,0,DE,349-4703,Female,45,No,No,No,0,No,Month-to-Month,Direct Debit,39,2216,,
2122-YSIQ,No,30,128,300.3,360,420,Yes,yes,0,0,7,Yes,0,AL,411-7778,Male,35,No,No,No,0,Yes,Month-to-Month,Credit Card,48,1428,,
3163-EBQM,No,28,119,341.7,28,212.8,Yes,no,70.9,0,24,No,63,MS,420-5990,Female,21,Yes,No,No,0,No,One Year,Credit Card,26,730,,
8181-GYHE,No,4,19,38.9,16,37.6,Yes,no,7.5,0,8,Yes,0,OK,389-4780,Female,76,No,Yes,No,0,No,One Year,Direct Debit,29,127,,
4626-ODSB,No,13,66,132.4,39,117,Yes,no,39,0,0,No,0,WI,409-4791,Male,37,No,No,No,0,No,Month-to-Month,Credit Card,10,135,,
0526-DFCQ,No,28,96,251.5,84,229.6,Yes,no,114.8,0,2,Yes,0,SC,394-8402,Male,82,No,Yes,No,0,No,One Year,Direct Debit,27,763,,
5816-XIVA,No,52,490,830.8,416,546,Yes,no,273,0,6,Yes,0,OK,367-7039,Male,46,No,No,No,0,Yes,One Year,Direct Debit,51,2655,,
7277-JBTA,No,57,266,685.4,513,689.7,Yes,yes,0,0,3,Yes,0,DC,403-2455,Female,85,No,Yes,No,0,Yes,Two Year,Direct Debit,62,3537,,
0294-ASHL,No,2,10,32.7,10,21.4,Yes,no,4.3,0,24,Yes,0,OR,366-4334,Male,25,Yes,No,No,0,No,Month-to-Month,Direct Debit,41,89,,
